CP,Năm,Kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,symbol,Thu nhập lãi và các khoản tương tự,Chi phí lãi và các khoản tương tự,Thu nhập lãi thuần,Thu nhập từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Kinh doanh ngoại hối và vàng,Chứng khoán kinh doanh,Chứng khoán đầu tư,Hoạt động khác,Chi phí hoạt động khác,Lãi/lỗ thuần từ hoạt động khác,Cố tức đã nhận,Tổng thu nhập hoạt động,LN từ HĐKD trước CF dự phòng,Chi phí dự phòng rủi ro tín dụng,Thuế TNDN,Lãi cơ bản trên cổ phiếu
DXS,2022,3,0.1779103263,1053401335486,120268256164,-0.2039484202,14907312831,-28235570592,1053401335486,-401519682,1052999815804,-395334109271,657665706533,-31549841788,0,-265547578664,-132839795661,242635803251,15692780721,,-7349942111,8342838610,250978641861,-53419624274,-593024147,196965993440,76697737276,120268256164,DXS,,,,,,,,,,,,,,,,,,
DXS,2022,2,0.2124961732,1313778836169,174741620002,-0.1110927353,12122946938,-27726532645,1313778836169,-18061272273,1295717563896,-601178764759,694538799137,-27887661164,0,-255789787072,-163519367733,259464930106,7610754355,,-10724201653,-3113447298,256351482808,-64995023272,64688258314,256044717850,81303097848,174741620002,DXS,,,,,,,,,,,,,,,,,,
DXS,2022,1,-0.1871446296,863477676469,123755593761,-0.3870746639,10251514026,-26855817047,863477676469,0,863477676469,-246503625620,616974050849,-26900817047,0,-191219284447,-131786778299,277318685082,15894995282,,-2573385226,13321610056,290640295138,-76923074149,4950089388,218667310377,94911716616,123755593761,DXS,,,,,,,,,,,,,,,,,,
DXS,2021,4,0,1330847715538,-28765449861,0,14011773062,-22861686400,1330847715538,-24100556807,1306747158731,-578373954779,728373203952,-25181892095,0,-253529866263,-369603219251,94069999405,2416608366,,-48855763096,-46439154730,47630844675,-6901655914,-61265985592,-20536796831,8228653030,-28765449861,DXS,,,,,,,,,,,,,,,,,,
DXS,2021,3,0,894296715081,151080984217,0,16035184126,-24473172067,894296715081,0,894296715081,-357947010964,536349704117,-24473172067,0,-119990176111,-94564758205,313356781860,2961790939,,-4655456424,-1693665485,311663116375,-65297142438,-6001350503,240364623434,89283639217,151080984217,DXS,,,,,,,,,,,,,,,,,,
DXS,2021,2,0,1083532356788,196580258650,0,11555322386,-17676725885,1083532356788,3610561757,1087142918545,-376770151838,710372766707,-17709872739,0,-186702094191,-131930050792,385586071371,23656802833,,-11988663508,11668139325,397254210696,-90894174614,4516730527,310876766609,114296507959,196580258650,DXS,,,,,,,,,,,,,,,,,,
DXS,2021,1,0,1062277138034,201909737584,0,7919420272,-11959135037,1062277138034,-21657775478,1040619362556,-354371391175,686247971381,-12008855318,0,-129197207321,-110074587181,442886741833,5783503375,,-5161409635,622093740,443508835573,-96808780382,-3942238404,342757816787,140848079203,201909737584,DXS,,,,,,,,,,,,,,,,,,
EIB,2025,1,0.1349375758,3603849000000,658489000000,0.248909912,,,,,,,,,,,-848873000000,,,,,,831654000000,-173165000000,0,658489000000,,658489000000,EIB,3603849000000,-2249465000000,1354384000000,531122000000,-384839000000,146283000000,201742000000,3255000000,-7779000000,138978000000,-29785000000,109193000000,387000000,1807465000000,958592000000,-126938000000,-173165000000,
EIB,2024,4,-0.05830715054,3463535000000,1435504000000,0.7842343972,,,,,,,,,,,-967366000000,,,,,,1810469000000,-375143000000,178000000,1435504000000,,1435504000000,EIB,3463535000000,-1945450000000,1518085000000,1125695000000,-383625000000,742070000000,185171000000,0,1005000000,657697000000,-61621000000,596076000000,384000000,3042791000000,2075425000000,-264956000000,-374965000000,
EIB,2024,3,-0.04586866185,3347004000000,721211000000,1.982540083,,,,,,,,,,,-864338000000,,,,,,903653000000,-182442000000,0,721211000000,,721211000000,EIB,3347004000000,-1811133000000,1535871000000,303050000000,-200152000000,102898000000,281925000000,0,-40231000000,124527000000,-35350000000,89177000000,332000000,1969972000000,1105634000000,-201981000000,-182442000000,
EIB,2024,2,-0.1510263098,3248164000000,642838000000,0.5210852354,,,,,,,,,,,-933827000000,,,,,,813247000000,-170409000000,0,642838000000,,642838000000,EIB,3248164000000,-1736624000000,1511540000000,384783000000,-260104000000,124679000000,123019000000,0,-4962000000,237494000000,-24427000000,213067000000,339000000,1967682000000,1033855000000,-220608000000,-170409000000,
EIB,2024,1,-0.1388373306,3175372000000,527251000000,-0.2425871364,,,,,,,,,,,-634615000000,,,,,,661048000000,-133797000000,0,527251000000,,527251000000,EIB,3175372000000,-1817343000000,1358029000000,352339000000,-241686000000,110653000000,83681000000,0,-24291000000,59345000000,-10557000000,48788000000,330000000,1577190000000,942575000000,-281527000000,-133797000000,
EIB,2023,4,0.08461115177,3677988000000,804549000000,0.9934711293,,,,,,,,,,,-909440000000,,,,,,1007484000000,-202936000000,1000000,804549000000,,804549000000,EIB,3677988000000,-2280452000000,1397536000000,408504000000,-280038000000,128466000000,24113000000,0,-18731000000,686717000000,-47030000000,639687000000,324000000,2171395000000,1261955000000,-254471000000,-202935000000,
EIB,2023,3,0.1126502617,3507907000000,241811000000,-0.7637514716,,,,,,,,,,,-757989000000,,,,,,306940000000,-65129000000,0,241811000000,,241811000000,EIB,3507907000000,-2639171000000,868736000000,351087000000,-235509000000,115578000000,77174000000,0,141497000000,70880000000,-39201000000,31679000000,278000000,1234942000000,476953000000,-170013000000,-65129000000,
EIB,2023,2,0.2998248663,3825989000000,422618000000,-0.515005388,,,,,,,,,,,-768946000000,,,,,,534521000000,-111903000000,0,422618000000,,422618000000,EIB,3825989000000,-2731766000000,1094223000000,237290000000,-113459000000,123831000000,184676000000,0,4451000000,81837000000,-8028000000,73809000000,272000000,1481262000000,712316000000,-177795000000,-111903000000,
EIB,2023,1,0.3743745106,3687308000000,696121000000,0.07554215825,,,,,,,,,,,-704433000000,,,,,,870681000000,-174560000000,0,696121000000,,696121000000,EIB,3687308000000,-2450699000000,1236609000000,396733000000,-250308000000,146425000000,199957000000,0,-5935000000,91122000000,-1218000000,89904000000,274000000,1667234000000,962801000000,-92120000000,-174560000000,
EIB,2022,4,0,3391066000000,403592000000,0,,,,,,,,,,,-1218949000000,,,,,,528318000000,-124726000000,0,403592000000,,403592000000,EIB,3391066000000,-1953464000000,1437602000000,406590000000,-221622000000,184968000000,254863000000,0,-26371000000,98538000000,-91061000000,7477000000,277000000,1858816000000,639867000000,-111549000000,-124726000000,
EIB,2022,3,0,3152749000000,1023545000000,0,,,,,,,,,,,-702113000000,,,,,,1278038000000,-254493000000,0,1023545000000,,1023545000000,EIB,3152749000000,-1660827000000,1491922000000,250676000000,-145349000000,105327000000,79028000000,0,-19508000000,27544000000,-5346000000,22198000000,4923000000,1683890000000,981777000000,296261000000,-254493000000,
EIB,2022,2,0,2943465000000,871387000000,0,,,,,,,,,,,-798811000000,,,,,,1093677000000,-222290000000,0,871387000000,,871387000000,EIB,2943465000000,-1525942000000,1417523000000,253016000000,-128682000000,124334000000,118907000000,0,89416000000,275852000000,-3801000000,272051000000,223000000,2022454000000,1223643000000,-129966000000,-222290000000,
EIB,2022,1,0,2682899000000,647228000000,0,,,,,,,,,,,-700520000000,,,,,,809033000000,-161805000000,0,647228000000,,647228000000,EIB,2682899000000,-1437975000000,1244924000000,208705000000,-109519000000,99186000000,153306000000,0,44013000000,128928000000,-2688000000,126240000000,220000000,1667889000000,967369000000,-158336000000,-161805000000,
EIB,2021,4,-0.01575977883,2551129000000,191173000000,-0.03962604428,,,,,,,,,,,-686107000000,,,,,,238775000000,-11646000000,-35956000000,191173000000,,191173000000,EIB,2551129000000,-1565282000000,985847000000,255586000000,-117049000000,138537000000,128874000000,0,25827000000,139539000000,-10129000000,129410000000,3925000000,1412420000000,726313000000,-487538000000,-47602000000,
EIB,2021,3,-0.07694778933,2430738000000,329441000000,-0.2340772291,,,,,,,,,,,-473658000000,,,,,,411750000000,-82309000000,0,329441000000,,329441000000,EIB,2430738000000,-1693357000000,737381000000,136437000000,-59353000000,77084000000,67752000000,0,43488000000,22976000000,-2057000000,20919000000,188000000,946812000000,473154000000,-61404000000,-82309000000,
EIB,2021,2,0.001521425132,2652204000000,272695000000,2.639427183,,,,,,,,,,,-777116000000,,,,,,340400000000,-67705000000,0,272695000000,,272695000000,EIB,2652204000000,-1668795000000,983409000000,215881000000,-131084000000,84797000000,102309000000,0,7487000000,65165000000,-3299000000,61866000000,189000000,1240057000000,462941000000,-122541000000,-67705000000,
EIB,2021,1,-0.1680434037,2450420000000,172128000000,-0.5297935635,,,,,,,,,,,-577278000000,,,,,,214141000000,-42013000000,0,172128000000,,172128000000,EIB,2450420000000,-1632755000000,817665000000,344709000000,-212262000000,132447000000,95279000000,0,22595000000,42924000000,-1287000000,41637000000,437000000,1110060000000,532782000000,-318641000000,-42013000000,
EIB,2020,4,-0.1302037629,2591978000000,199061000000,13.21083303,,,,,,,,,,,-586831000000,,,,,,235914000000,-82354000000,45501000000,199061000000,,199061000000,EIB,2591978000000,-1732205000000,859773000000,391768000000,-190551000000,201217000000,66040000000,0,7072000000,115664000000,-26939000000,88725000000,190000000,1223017000000,636186000000,-400272000000,-36853000000,
EIB,2020,3,-0.09510165876,2633370000000,430123000000,0.5821372608,,,,,,,,,,,-494505000000,,,,,,551838000000,-121715000000,0,430123000000,,430123000000,EIB,2633370000000,-1794791000000,838579000000,232315000000,-129630000000,102685000000,113104000000,0,7006000000,33215000000,-3920000000,29295000000,2490000000,1093159000000,598654000000,-46816000000,-121715000000,
EIB,2020,2,-0.05425800408,2648175000000,74928000000,-0.7729757244,,,,,,,,,,,-728220000000,,,,,,94204000000,-19276000000,0,74928000000,,74928000000,EIB,2648175000000,-1888765000000,759410000000,180400000000,-91837000000,88563000000,165862000000,0,12176000000,58036000000,-6435000000,51601000000,179000000,1077791000000,349571000000,-255367000000,-19276000000,
EIB,2020,1,0.1261031174,2945370000000,366069000000,0.3049285633,,,,,,,,,,,-629128000000,,,,,,457570000000,-91501000000,0,366069000000,,366069000000,EIB,2945370000000,-2089396000000,855974000000,179558000000,-104067000000,75491000000,53608000000,0,29154000000,38812000000,-2409000000,36403000000,990000000,1051620000000,422492000000,35078000000,-91501000000,
EIB,2019,4,0.1087479597,2979983000000,-16302000000,0.9339181334,,,,,,,,,,,-676985000000,,,,,,-7707000000,-8595000000,0,-16302000000,,-16302000000,EIB,2979983000000,-2183096000000,796887000000,265125000000,-130755000000,134370000000,132498000000,0,102158000000,161492000000,-67599000000,93893000000,179000000,1259985000000,583000000000,-590707000000,-8595000000,
EIB,2019,3,0.1501986673,2910128000000,271862000000,0.5999129017,,,,,,,,,,,-604437000000,,,,,,340419000000,-68557000000,0,271862000000,,271862000000,EIB,2910128000000,-2150235000000,759893000000,213587000000,-122916000000,90671000000,77202000000,0,59162000000,181003000000,-80485000000,100518000000,298000000,1087744000000,483307000000,-142888000000,-68557000000,
EIB,2019,2,0.1426748463,2800103000000,330044000000,0.1268915597,,,,,,,,,,,-745633000000,,,,,,412186000000,-82142000000,0,330044000000,,330044000000,EIB,2800103000000,-1965568000000,834535000000,171358000000,-92295000000,79063000000,131632000000,0,21393000000,148318000000,-96155000000,52163000000,2680000000,1121466000000,375833000000,36353000000,-82142000000,
EIB,2019,1,0.1546617035,2615542000000,280528000000,-0.3688639109,,,,,,,,,,,-673693000000,,,,,,350351000000,-69823000000,0,280528000000,,280528000000,EIB,2615542000000,-1786491000000,829051000000,161481000000,-82049000000,79432000000,23209000000,0,46346000000,155978000000,-118424000000,37554000000,1502000000,1017094000000,343401000000,6950000000,-69823000000,
EIB,2018,4,0.1304350935,2687701000000,-246694000000,-1.550952633,,,,,,,,,,,-1047163000000,,,,,,-309343000000,62649000000,0,-246694000000,,-246694000000,EIB,2687701000000,-1788144000000,899557000000,198314000000,-103927000000,94387000000,120170000000,0,-81676000000,147641000000,-38641000000,109000000000,-2029000000,1139409000000,92246000000,-401589000000,62649000000,
EIB,2018,3,0.1301966145,2530109000000,169923000000,2.501473346,,,,,,,,,,,-580787000000,,,,,,214808000000,-44885000000,0,169923000000,,169923000000,EIB,2530109000000,-1726880000000,803229000000,178190000000,-83503000000,94687000000,23666000000,0,-20192000000,84274000000,-39318000000,44956000000,0,946346000000,365559000000,-150751000000,-44885000000,
EIB,2018,2,0.0983630879,2450481000000,292880000000,0.540638496,,,,,,,,,,,-637868000000,,,,,,361584000000,-68704000000,0,292880000000,,292880000000,EIB,2450481000000,-1613734000000,836747000000,156331000000,-77154000000,79177000000,68024000000,0,10296000000,40719000000,-15763000000,24956000000,-101000000,1019099000000,381231000000,-19647000000,-68704000000,
EIB,2018,1,0.07692761172,2265202000000,444481000000,2.257726896,,,,,,,,,,,-635086000000,,,,,,560079000000,-115598000000,0,444481000000,,444481000000,EIB,2265202000000,-1597840000000,667362000000,150756000000,-72349000000,78407000000,57213000000,0,-24461000000,54336000000,-7678000000,46658000000,521545000000,1346724000000,711638000000,-151559000000,-115598000000,
EIB,2017,4,0.1407719848,2377581000000,447759000000,1.987091222,,,,,,,,,,,-597887000000,,,,,,560615000000,-112856000000,0,447759000000,,447759000000,EIB,2377581000000,-1683955000000,693626000000,176084000000,-80666000000,95418000000,24475000000,0,32714000000,405332000000,-100009000000,305323000000,125126000000,1276682000000,678795000000,-118180000000,-112856000000,
EIB,2017,3,0.0834358542,2238645000000,48529000000,-0.5065031473,,,,,,,,,,,-537613000000,,,,,,59785000000,-11256000000,0,48529000000,,48529000000,EIB,2238645000000,-1636662000000,601983000000,150379000000,-70344000000,80035000000,56419000000,0,16787000000,101281000000,-26527000000,74754000000,-4630000000,825348000000,287735000000,-227950000000,-11256000000,
EIB,2017,2,0.1010178973,2231030000000,190103000000,4.175828365,,,,,,,,,,,-539346000000,,,,,,226773000000,-36670000000,0,190103000000,,190103000000,EIB,2231030000000,-1546244000000,684786000000,152493000000,-70627000000,81866000000,69783000000,0,7439000000,123866000000,-78563000000,45303000000,2344000000,891521000000,352175000000,-125402000000,-36670000000,
EIB,2017,1,-0.0142533978,2103393000000,136439000000,4.692548398,,,,,,,,,,,-531222000000,,,,,,170406000000,-33967000000,0,136439000000,,136439000000,EIB,2103393000000,-1415970000000,687423000000,140132000000,-66258000000,73874000000,77155000000,0,5682000000,68253000000,-62523000000,5730000000,-15192000000,834672000000,303450000000,-133044000000,-33967000000,
EIB,2016,4,-0.04247731829,2084186000000,149898000000,1.323738397,,,,,,,,,,,-556338000000,,,,,,188299000000,-38401000000,0,149898000000,,149898000000,EIB,2084186000000,-1387103000000,697083000000,158532000000,-77529000000,81003000000,99699000000,0,13769000000,40707000000,-23643000000,17064000000,1875000000,910493000000,354155000000,-165856000000,-38401000000,
EIB,2016,3,-0.04093414703,2066246000000,98337000000,0.1786343533,,,,,,,,,,,-500684000000,,,,,,123088000000,-24751000000,0,98337000000,,98337000000,EIB,2066246000000,-1346710000000,719536000000,162671000000,-81640000000,81031000000,37912000000,0,12297000000,47388000000,-13751000000,33637000000,1210000000,885623000000,384939000000,-261851000000,-24751000000,
EIB,2016,2,0.02200684823,2026334000000,36729000000,0.3636667409,,,,,,,,,,,-535719000000,,,,,,48777000000,-12048000000,0,36729000000,,36729000000,EIB,2026334000000,-1282592000000,743742000000,149775000000,-81688000000,68087000000,89566000000,0,-562000000,46703000000,-36249000000,10454000000,-2622000000,908665000000,372946000000,-324169000000,-12048000000,
EIB,2016,1,-0.06714863975,2133807000000,23968000000,-0.9422630347,,,,,,,,,,,-662473000000,,,,,,30466000000,-6498000000,0,23968000000,,23968000000,EIB,2133807000000,-1212089000000,921718000000,139969000000,-70238000000,69731000000,32662000000,0,-779000000,7094000000,-379000000,6715000000,82000000,1030129000000,367656000000,-337190000000,-6498000000,
EIB,2015,4,0.1482794094,2176644000000,-463022000000,0.3169507653,,,,,,,,,,,-696434000000,,,,,,-588661000000,125639000000,0,-463022000000,,-463022000000,EIB,2176644000000,-1224615000000,952029000000,155162000000,-81372000000,73790000000,-6624000000,0,-818000000,87490000000,-60744000000,26746000000,-1855000000,1043268000000,346834000000,-935495000000,125639000000,
EIB,2015,3,0.05925150559,2154436000000,83433000000,-0.6189821623,,,,,,,,,,,-533084000000,,,,,,110881000000,-27448000000,0,83433000000,,83433000000,EIB,2154436000000,-1262641000000,891795000000,145408000000,-68383000000,77025000000,2689000000,0,0,81511000000,-70653000000,10858000000,-6339000000,976028000000,442944000000,-332063000000,-27448000000,
EIB,2015,2,-0.03737238284,1982701000000,26934000000,-0.8406894349,,,,,,,,,,,-600671000000,,,,,,28984000000,-2050000000,0,26934000000,,26934000000,EIB,1982701000000,-1324574000000,658127000000,144465000000,-70079000000,74386000000,28779000000,0,-2125000000,140470000000,-103399000000,37071000000,-154000000,796084000000,195413000000,-166429000000,-2050000000,
EIB,2015,1,-0.111692985,2287403000000,415124000000,0.200061286,,,,,,,,,,,-474365000000,,,,,,538003000000,-122879000000,0,415124000000,,415124000000,EIB,2287403000000,-1391664000000,895739000000,122656000000,-55816000000,66840000000,37871000000,0,0,72061000000,-61594000000,10467000000,1451000000,1012368000000,538003000000,0,-122879000000,
EIB,2014,4,-0.1863657884,1895570000000,-677875000000,-2.058754253,,,,,,,,,,,-604944000000,,,,,,-877976000000,200101000000,0,-677875000000,,-677875000000,EIB,1895570000000,-1421108000000,474462000000,177675000000,-76772000000,100903000000,28181000000,0,0,64335000000,-344510000000,-280175000000,-7587000000,315784000000,-289160000000,-588816000000,200101000000,
EIB,2014,3,-0.2298056795,2033923000000,218974000000,-0.2658875434,,,,,,,,,,,-482419000000,,,,,,283063000000,-64089000000,0,218974000000,,218974000000,EIB,2033923000000,-1327429000000,706494000000,139700000000,-50770000000,88930000000,51302000000,0,-3717000000,58003000000,-56165000000,1838000000,5118000000,849965000000,367546000000,-84483000000,-64089000000,
EIB,2014,2,-0.2825673361,2059676000000,169066000000,-0.4157930019,,,,,,,,,,,-454512000000,,,,,,218944000000,-49878000000,0,169066000000,,169066000000,EIB,2059676000000,-1366778000000,692898000000,143699000000,-56129000000,87570000000,52556000000,0,15000000,19842000000,-15690000000,4152000000,-17985000000,819206000000,364694000000,-145750000000,-49878000000,
EIB,2014,1,-0.1587068791,2575014000000,345919000000,0.1850355937,,,,,,,,,,,-463081000000,,,,,,444764000000,-98845000000,0,345919000000,,345919000000,EIB,2575014000000,-1738635000000,836379000000,110572000000,-42059000000,68513000000,38216000000,0,-15000000,18068000000,-4671000000,13397000000,1355000000,957845000000,494764000000,-50000000000,-98845000000,
EIB,2013,4,0,2329757000000,-221618000000,0,,,,,,,,,,,-643693000000,,,,,,-328108000000,106490000000,0,-221618000000,,-221618000000,EIB,2329757000000,-1835804000000,493953000000,124791000000,-54483000000,70308000000,-229665000000,0,-164000000,16844000000,-362000000,16482000000,85120000000,436034000000,-207659000000,-120449000000,106490000000,
